Tanggal,Unit Layanan Medis,Diagnosis Primer,Code,Kecamatan,total_pasien,block_code,cluster,jumlah_pasien_wilayah_scaled_scaled,Lat,Long,Bulan,Nama_Bulan,Tahun
2023-02-01,Mata,Senile cataract,H25,Langkaplancar,299,lens,2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Parigi,862,lens,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Pangandaran,1105,lens,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Corneal ulcer,H16.0,Padaherang,578,"sclera, cornea, iris and ciliary body",0,-0.379565967,-7.549917432,108.4216188,2,Februari,2023
2023-02-01,Mata,Pterygium,H11.0,Kalipucang,733,conjunctiva,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Myopia,H52.1,Pangandaran,1105,"ocular muscles, binocular movement, accommodation and refraction",1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Langkaplancar,299,lens,2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Mangunjaya,230,Presence of other functional implants,2,-1.624789478,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Mangunjaya,230,Presence of other functional implants,2,-1.624789478,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Ocular laceration without prolapse or loss of intraocular tissue,S05.3,Padaherang,578,Other,0,-0.379565967,-7.549917432,108.4216188,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Mangunjaya,230,Presence of other functional implants,2,-1.624789478,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Other disorders of lacrimal gland,H04.1,Parigi,862,"eyelid, lacrimal system and orbit",3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Other injuries of eye and orbit,S05.8,Parigi,862,Other,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Cigugur,253,Presence of other functional implants,2,-1.542490223,-7.683333,108.65,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Parigi,862,lens,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Disorders of refraction and accommodation,H52,Pangandaran,1105,"ocular muscles, binocular movement, accommodation and refraction",1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Langkaplancar,299,lens,2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Pterygium,H11.0,Pangandaran,1105,conjunctiva,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Keratitis,H16,Parigi,862,"sclera, cornea, iris and ciliary body",3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Observation for other suspected diseases and conditions,Z03.8,Mangunjaya,230,Other,2,-1.624789478,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Other benign neoplasms of connective and other soft tissue,D21,Kalipucang,733,Other,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,"Disorder of lens, unspecified",H27.9,Padaherang,578,lens,0,-0.379565967,-7.549917432,108.4216188,2,Februari,2023
2023-02-01,Mata,Disorders of refraction and accommodation,H52,Sidamulih,556,"ocular muscles, binocular movement, accommodation and refraction",0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Subjective visual disturbances,H53.1,Kalipucang,733,Visual disturbances and blindness,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,"Disorder of lacrimal system, unspecified",H04.9,Langkaplancar,299,"eyelid, lacrimal system and orbit",2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Other endophthalmitis,H44.1,Sidamulih,556,vitreous body and globe,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,"Glaucoma, unspecified",H40.9,Langkaplancar,299,Glaucoma,2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Disorders of refraction and accommodation,H52,Cijulang,343,"ocular muscles, binocular movement, accommodation and refraction",2,-1.22044966,-7.727417462,108.4725217,2,Februari,2023
2023-02-01,Mata,Pterygium,H11.0,Sidamulih,556,conjunctiva,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Corneal ulcer,H16.0,Kalipucang,733,"sclera, cornea, iris and ciliary body",3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Mangunjaya,230,Presence of other functional implants,2,-1.624789478,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Conjunctival haemorrhage,H11.3,Sidamulih,556,conjunctiva,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Other specified disorders of eyelid,H02.8,Padaherang,578,"eyelid, lacrimal system and orbit",0,-0.379565967,-7.549917432,108.4216188,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Cimerak,544,lens,0,-0.501225735,-7.75108096,108.4391362,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Type 2 diabetes mellitus,E11,Cimerak,544,Other,0,-0.501225735,-7.75108096,108.4391362,2,Februari,2023
2023-02-01,Mata,Disorders of refraction and accommodation,H52,Kalipucang,733,"ocular muscles, binocular movement, accommodation and refraction",3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Padaherang,578,Presence of other functional implants,0,-0.379565967,-7.549917432,108.4216188,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,With ophthalmic complications,E11.3,Pangandaran,1105,Other,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Disorders of refraction and accommodation,H52,Kalipucang,733,"ocular muscles, binocular movement, accommodation and refraction",3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Kalipucang,733,lens,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Sixth [abducent] nerve palsy,H49.2,Kalipucang,733,"ocular muscles, binocular movement, accommodation and refraction",3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Disorders of refraction and accommodation,H52,Pangandaran,1105,"ocular muscles, binocular movement, accommodation and refraction",1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Other specified disorders of eyelid,H02.8,Kalipucang,733,"eyelid, lacrimal system and orbit",3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Primary open-angle glaucoma,H40.1,Kalipucang,733,Glaucoma,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,With ophthalmic complications,E11.3,Pangandaran,1105,Other,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Sidamulih,556,lens,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Kalipucang,733,lens,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Cigugur,253,Presence of other functional implants,2,-1.542490223,-7.683333,108.65,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Observation for other suspected diseases and conditions,Z03.8,Parigi,862,Other,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Cijulang,343,lens,2,-1.22044966,-7.727417462,108.4725217,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Langkaplancar,299,lens,2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Cigugur,253,Presence of other functional implants,2,-1.542490223,-7.683333,108.65,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Cigugur,253,lens,2,-1.542490223,-7.683333,108.65,2,Februari,2023
2023-02-01,Mata,Conjunctivitis,H10,Parigi,862,conjunctiva,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Other benign neoplasms of connective and other soft tissue,D21,Padaherang,578,Other,0,-0.379565967,-7.549917432,108.4216188,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Disorders of refraction and accommodation,H52,Cimerak,544,"ocular muscles, binocular movement, accommodation and refraction",0,-0.501225735,-7.75108096,108.4391362,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Padaherang,578,Presence of other functional implants,0,-0.379565967,-7.549917432,108.4216188,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Parigi,862,lens,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Iridocyclitis,H20,Sidamulih,556,"sclera, cornea, iris and ciliary body",0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Glaucoma,H40,Langkaplancar,299,Glaucoma,2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Other specified disorders of eyelid,H02.8,Langkaplancar,299,"eyelid, lacrimal system and orbit",2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Conjunctivitis,H10,Mangunjaya,230,conjunctiva,2,-1.624789478,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,"Disorder of lacrimal system, unspecified",H04.9,Parigi,862,"eyelid, lacrimal system and orbit",3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,"Disorders of optic nerve, not elsewhere classified",H47.0,Kalipucang,733,optic nerve and visual pathways,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Pangandaran,1105,lens,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,"Keratitis, unspecified",H16.9,Pangandaran,1105,"sclera, cornea, iris and ciliary body",1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Disorders of refraction and accommodation,H52,Parigi,862,"ocular muscles, binocular movement, accommodation and refraction",3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Other retinal detachments,H33.5,Cimerak,544,choroid and retina,0,-0.501225735,-7.75108096,108.4391362,2,Februari,2023
2023-02-01,Mata,Disorders of refraction and accommodation,H52,Langkaplancar,299,"ocular muscles, binocular movement, accommodation and refraction",2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Aphakia,H27.0,Pangandaran,1105,lens,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Padaherang,578,Presence of other functional implants,0,-0.379565967,-7.549917432,108.4216188,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Keratitis,H16,Pangandaran,1105,"sclera, cornea, iris and ciliary body",1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Iridocyclitis,H20,Pangandaran,1105,"sclera, cornea, iris and ciliary body",1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Other benign neoplasms of connective and other soft tissue,D21,Sidamulih,556,Other,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Cigugur,253,lens,2,-1.542490223,-7.683333,108.65,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Padaherang,578,Presence of other functional implants,0,-0.379565967,-7.549917432,108.4216188,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Langkaplancar,299,Presence of other functional implants,2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Optic neuritis,H46,Kalipucang,733,optic nerve and visual pathways,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Other endophthalmitis,H44.1,Pangandaran,1105,vitreous body and globe,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Observation for other suspected diseases and conditions,Z03.8,Cijulang,343,Other,2,-1.22044966,-7.727417462,108.4725217,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Padaherang,578,Presence of other functional implants,0,-0.379565967,-7.549917432,108.4216188,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Langkaplancar,299,Presence of other functional implants,2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Senile cataract,H25,Kalipucang,733,lens,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Langkaplancar,299,Presence of other functional implants,2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Foreign body in cornea,T15.0,Kalipucang,733,Other,3,0.175059448,-7.646028349,108.6953381,2,Februari,2023
2023-02-01,Mata,Glaucoma,H40,Langkaplancar,299,Glaucoma,2,-1.377891713,-7.486361775,108.694796,2,Februari,2023
2023-02-01,Mata,Exophthalmic conditions,H05.2,Parigi,862,"eyelid, lacrimal system and orbit",3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Type 2 diabetes mellitus,E11,Padaherang,578,Other,0,-0.379565967,-7.549917432,108.4216188,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757,2,Februari,2023
2023-02-01,Mata,Keratitis,H16,Parigi,862,"sclera, cornea, iris and ciliary body",3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654,2,Februari,2023
2023-02-01,Mata,Type 2 diabetes mellitus,E11,Pangandaran,1105,Other,1,1.506160443,-7.683333,108.7526647,2,Februari,2023
